CVE_ENT,SITUACION_CONYUGAL,PISOS,CUARTOS_DORMIR,CUARTOS_TOTAL,FOCOS,AGUA,DRENAJE,NUM_RESIDENTES,NUM_HOGARES,BIENES_DE_VIVIENDA,PAREN,EDAD,RES_MADRE,RES_PADRE,ESCOLARIDAD,GRADO_ESCOLAR,ALFABETISMO,ASISTENCIA_ESC,PERT_INDIGENA,LENG_INDIGENA,VERIF_SITUACION_PAREJA,ENTREVISTADA_TRABAJA,PAREJA_TRABAJA,PAREJA_GANANCIAS,PAREJA_GANANCIAS_FRECUENCIA,PAREJA_APORTA_PARA_GASTO,PAREJA_CUANTO_APORTA_GASTO,LIBERTAD_USAR_DINERO,FUENTES_DE_DINERO,PROPIEDADES_DEL_HOGAR,NUM_EMBARAZOS,NACIO_VIV,NACIO_MUERT,ABORTO,ANIO_PARTO,MES_PARTO,DONDE_ATENDIO_PARTO,P10_8_abuso,P10_8_atencion,SERVICIOS_MEDICOS_AFILIADA,DONDE_CONSULTAS_PRENATALES
1,2.0,1,0,1,2,0,1,4,1.0,5,0,2.0,1.0,2.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,1,1.0,8000.0,0.0,0.0,1000.0,1,0,2,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0,0,8.0,6.0
1,0.0,1,0,1,3,1,4,4,1.0,5,1,3.0,1.0,1.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,0,1.0,1200.0,0.0,0.0,4000.0,0,0,1,1.0,1.0,0.0,0.0,4.0,2.0,1.0,0,0,8.0,1.0
1,0.0,1,0,1,2,1,1,4,1.0,1,1,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,1,1.0,1500.0,0.0,0.0,6000.0,0,0,0,2.0,2.0,0.0,0.0,3.0,10.0,0.0,0,0,0.0,10.0
1,0.0,2,1,2,5,0,0,5,1.0,8,2,6.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1,1.0,1400.0,0.0,0.0,6000.0,0,1,2,2.0,2.0,0.0,0.0,2.0,2.0,4.0,0,0,5.0,0.0
1,0.0,2,0,1,4,0,0,3,1.0,5,1,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0,1.0,999998.0,,0.0,,0,0,1,3.0,2.0,0.0,1.0,4.0,1.0,1.0,1,0,7.0,0.0
1,4.0,2,0,0,2,0,0,4,1.0,4,0,5.0,96.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,,0,1.0,,,,,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0,0,5.0,4.0
1,2.0,2,2,4,10,0,0,5,1.0,8,2,2.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1,,,,1.0,,1,1,2,1.0,1.0,0.0,0.0,1.0,6.0,4.0,0,0,8.0,0.0
1,0.0,1,1,3,8,0,0,6,1.0,6,1,5.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0,1.0,2300.0,0.0,0.0,12000.0,1,2,1,1.0,1.0,0.0,0.0,5.0,3.0,4.0,1,0,5.0,0.0
1,0.0,1,1,1,3,1,1,3,1.0,4,1,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0,1.0,2100.0,0.0,0.0,8000.0,1,0,2,1.0,1.0,0.0,0.0,3.0,6.0,0.0,0,0,0.0,0.0
1,0.0,1,1,2,3,0,1,5,1.0,6,2,3.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1,1.0,1500.0,0.0,0.0,4000.0,1,0,1,3.0,3.0,0.0,0.0,4.0,4.0,0.0,0,0,0.0,0.0
1,0.0,2,1,3,7,0,0,5,1.0,6,1,4.0,1.0,1.0,1.0,5.0,1.0,0.0,2.0,0.0,3.0,0,1.0,3000.0,0.0,0.0,,0,1,1,1.0,1.0,0.0,0.0,4.0,7.0,4.0,0,0,8.0,0.0
1,1.0,1,1,3,6,0,0,8,1.0,5,0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1,0.0,,,1.0,,1,0,2,1.0,1.0,0.0,0.0,1.0,5.0,0.0,1,0,5.0,10.0
1,0.0,1,0,3,8,0,0,4,1.0,6,1,3.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,3.0,0,1.0,2000.0,0.0,0.0,8000.0,0,0,1,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0,0,5.0,0.0
1,0.0,2,0,3,10,0,0,3,1.0,8,1,2.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0,1.0,2500.0,0.0,0.0,2500.0,1,1,1,1.0,1.0,0.0,0.0,5.0,3.0,0.0,0,0,0.0,0.0
1,0.0,1,1,2,6,0,0,5,1.0,9,1,3.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1,1.0,2000.0,0.0,0.0,8000.0,1,0,2,1.0,1.0,0.0,0.0,3.0,7.0,4.0,1,0,0.0,4.0
1,0.0,1,1,2,5,0,0,6,1.0,5,1,4.0,1.0,1.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,1,1.0,2000.0,0.0,0.0,6000.0,1,0,0,1.0,1.0,0.0,0.0,4.0,9.0,4.0,0,0,5.0,0.0
1,0.0,1,1,3,6,0,0,5,1.0,7,0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0,1.0,999998.0,,0.0,,1,0,1,1.0,1.0,0.0,0.0,1.0,11.0,4.0,0,0,5.0,0.0
1,4.0,1,0,2,6,0,0,6,1.0,6,2,2.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,,1,,,,,,0,0,2,4.0,1.0,2.0,1.0,5.0,1.0,4.0,0,0,0.0,0.0
1,0.0,1,0,2,3,0,0,3,1.0,4,1,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1,1.0,1600.0,0.0,0.0,5000.0,0,0,0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,0,0,0.0,0.0
1,0.0,1,0,1,4,0,0,4,1.0,9,1,3.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,3.0,1,1.0,1200.0,0.0,0.0,4000.0,0,1,1,1.0,1.0,0.0,0.0,1.0,10.0,4.0,0,0,5.0,4.0
1,0.0,2,1,3,7,0,0,3,1.0,7,1,4.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0,1.0,999998.0,,0.0,,1,0,1,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0,0,5.0,0.0
1,0.0,2,0,1,8,0,0,4,1.0,7,1,5.0,1.0,,1.0,5.0,1.0,0.0,,0.0,2.0,1,1.0,2000.0,0.0,0.0,1800.0,1,0,2,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1,0,0.0,1.0
1,0.0,1,0,1,5,0,0,3,1.0,4,1,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1,1.0,2000.0,0.0,0.0,8000.0,1,0,1,1.0,1.0,0.0,0.0,2.0,5.0,4.0,0,0,5.0,4.0
1,0.0,2,0,1,5,0,1,3,1.0,7,1,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,3.0,0,1.0,999998.0,,0.0,,1,0,1,1.0,1.0,0.0,0.0,3.0,1.0,4.0,1,1,0.0,0.0
1,0.0,1,0,1,7,0,0,4,1.0,6,1,5.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1,1.0,1600.0,0.0,0.0,2400.0,0,0,1,2.0,2.0,0.0,0.0,4.0,10.0,0.0,0,0,0.0,0.0
1,2.0,2,2,2,5,0,1,6,1.0,6,2,3.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1,,,,1.0,,1,0,1,1.0,1.0,0.0,0.0,4.0,9.0,1.0,0,0,0.0,1.0
1,0.0,2,0,2,5,0,0,4,1.0,6,1,3.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1,1.0,2500.0,0.0,0.0,10000.0,1,0,0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0,0,8.0,0.0
1,0.0,2,2,3,6,0,0,6,1.0,8,1,4.0,96.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,1.0,2300.0,2.0,0.0,2300.0,0,0,1,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0,0,0.0,1.0
1,0.0,1,1,2,4,0,0,5,1.0,8,1,4.0,96.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0,1.0,3000.0,0.0,0.0,12000.0,1,0,2,1.0,1.0,0.0,0.0,3.0,3.0,1.0,1,1,0.0,1.0
1,4.0,2,0,1,4,0,0,2,1.0,5,0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,,1,1.0,,,,,0,0,0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1,1,0.0,1.0
1,0.0,1,1,2,6,0,0,4,1.0,9,1,4.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,1,1.0,999998.0,,0.0,,1,0,2,1.0,1.0,0.0,0.0,3.0,5.0,1.0,1,1,0.0,1.0
1,0.0,1,1,3,6,0,0,5,1.0,7,1,3.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,3.0,0,1.0,500.0,0.0,0.0,500.0,0,0,0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,0,0,8.0,0.0
1,2.0,2,1,2,5,0,0,4,1.0,6,2,2.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1,1.0,2500.0,0.0,0.0,2500.0,1,0,1,1.0,1.0,0.0,0.0,5.0,3.0,1.0,0,1,0.0,1.0
1,0.0,1,0,2,7,0,0,3,1.0,4,1,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1500.0,0.0,0.0,5000.0,0,0,0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,0,0,0.0,1.0
1,0.0,1,1,2,8,0,0,4,1.0,4,1,5.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,1.0,999998.0,,0.0,3000.0,0,0,1,1.0,1.0,0.0,0.0,3.0,4.0,1.0,1,1,8.0,1.0
1,2.0,1,1,2,8,0,0,5,1.0,7,2,2.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,1,1.0,999998.0,,0.0,2000.0,0,0,2,1.0,1.0,0.0,0.0,3.0,10.0,1.0,0,0,8.0,0.0
1,0.0,1,1,2,8,0,0,4,1.0,7,1,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,1,1.0,1200.0,0.0,0.0,,1,0,0,2.0,2.0,0.0,0.0,1.0,9.0,4.0,0,1,0.0,0.0
1,0.0,2,2,4,8,0,0,5,1.0,6,3,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,1,1.0,1500.0,0.0,0.0,5000.0,0,0,3,1.0,1.0,0.0,0.0,1.0,8.0,1.0,1,0,8.0,1.0
1,0.0,2,0,3,8,0,0,7,1.0,6,1,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,1.0,2000.0,0.0,0.0,,0,0,0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,8.0,6.0
1,0.0,2,1,3,8,0,0,4,1.0,5,1,3.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0,1.0,1500.0,0.0,0.0,4000.0,0,0,0,1.0,1.0,0.0,0.0,1.0,9.0,1.0,1,1,0.0,1.0
1,0.0,2,0,4,10,0,0,6,1.0,4,1,3.0,96.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1,1.0,999998.0,,0.0,4000.0,1,0,0,2.0,2.0,0.0,0.0,3.0,0.0,4.0,0,1,0.0,4.0
1,0.0,2,1,2,7,0,0,4,1.0,9,1,4.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,3.0,1,1.0,3500.0,0.0,0.0,9000.0,0,1,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,1.0
1,0.0,1,1,5,8,0,0,5,2.0,7,1,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0,1.0,2000.0,0.0,0.0,8000.0,1,2,0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,0,1,8.0,1.0
1,4.0,1,2,3,6,0,0,6,1.0,5,0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,,0,1.0,,,,,1,0,0,1.0,1.0,0.0,0.0,4.0,11.0,1.0,0,1,0.0,1.0
1,0.0,1,1,2,3,0,0,5,1.0,6,1,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0,1.0,1700.0,0.0,0.0,6000.0,0,0,0,2.0,2.0,0.0,0.0,3.0,9.0,1.0,0,0,8.0,0.0
1,2.0,1,1,2,8,0,0,7,1.0,7,2,2.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1,,,,1.0,,0,0,2,1.0,1.0,0.0,0.0,5.0,7.0,1.0,0,0,0.0,1.0
1,2.0,1,0,1,5,0,0,3,1.0,5,0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1,1.0,1500.0,0.0,0.0,400.0,0,0,0,2.0,2.0,0.0,0.0,2.0,1.0,4.0,1,1,0.0,4.0
1,0.0,1,0,1,4,0,0,4,1.0,3,1,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0,1.0,6000.0,0.0,0.0,18000.0,1,0,1,1.0,1.0,0.0,0.0,2.0,3.0,4.0,1,0,8.0,4.0
1,0.0,1,0,1,5,0,0,4,1.0,6,1,4.0,96.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1,1.0,5000.0,0.0,0.0,12000.0,1,0,2,1.0,1.0,0.0,0.0,1.0,8.0,4.0,0,0,8.0,4.0
1,0.0,2,1,5,15,0,0,5,1.0,8,1,5.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0,1.0,19000.0,2.0,0.0,9000.0,0,0,2,1.0,1.0,0.0,0.0,3.0,8.0,4.0,0,0,8.0,0.0
1,0.0,2,0,3,7,0,0,3,1.0,5,1,2.0,1.0,1.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0,1.0,3000.0,0.0,0.0,2500.0,1,0,2,1.0,1.0,0.0,0.0,5.0,4.0,4.0,0,1,5.0,9.0
1,2.0,2,1,2,4,0,0,6,1.0,4,2,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1,1.0,999998.0,,0.0,500.0,1,0,2,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0,0,0.0,1.0
1,0.0,1,0,1,3,0,0,5,1.0,6,1,4.0,1.0,1.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,1,1.0,2500.0,0.0,0.0,2000.0,1,0,1,2.0,2.0,0.0,0.0,4.0,7.0,1.0,0,0,0.0,1.0
1,0.0,1,1,1,3,0,0,5,1.0,5,1,5.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1,1.0,999998.0,,0.0,1000.0,1,0,0,1.0,1.0,0.0,0.0,2.0,9.0,1.0,0,0,0.0,1.0
1,0.0,2,0,1,3,0,0,5,1.0,5,1,3.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0,1.0,2000.0,0.0,0.0,1800.0,1,0,0,2.0,2.0,0.0,0.0,5.0,2.0,1.0,0,0,0.0,1.0
1,0.0,1,0,1,3,0,0,4,1.0,6,1,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0,1.0,4000.0,0.0,0.0,3000.0,1,0,1,1.0,1.0,0.0,0.0,3.0,1.0,4.0,0,0,8.0,4.0
2,4.0,1,1,2,14,0,0,4,1.0,7,2,1.0,96.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,,1,0.0,,,,,0,0,2,1.0,1.0,0.0,0.0,4.0,6.0,1.0,1,0,0.0,1.0
2,0.0,1,1,3,3,1,0,5,1.0,7,1,3.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1,1.0,1300.0,0.0,0.0,5000.0,1,0,2,1.0,1.0,0.0,0.0,2.0,5.0,1.0,0,0,0.0,1.0
2,0.0,1,0,2,7,0,0,3,1.0,7,1,3.0,1.0,1.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,0,1.0,4500.0,0.0,0.0,16000.0,1,0,0,1.0,1.0,0.0,0.0,4.0,6.0,1.0,0,1,0.0,1.0
2,0.0,2,2,4,30,0,0,3,1.0,7,1,4.0,1.0,1.0,4.0,3.0,1.0,0.0,2.0,0.0,2.0,1,1.0,1500.0,0.0,0.0,1500.0,1,0,2,1.0,1.0,0.0,0.0,2.0,7.0,1.0,0,0,2.0,1.0
2,0.0,1,0,2,6,1,1,5,1.0,6,1,4.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0,1.0,1800.0,0.0,0.0,1600.0,0,0,2,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0,0,8.0,1.0
2,0.0,2,2,4,10,0,0,6,1.0,9,2,5.0,96.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,1,1.0,3000.0,1.0,0.0,3000.0,1,0,1,1.0,1.0,0.0,0.0,4.0,8.0,1.0,0,0,0.0,1.0
2,2.0,1,1,3,7,0,0,4,1.0,6,0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1500.0,0.0,0.0,1500.0,0,0,0,1.0,1.0,0.0,0.0,4.0,8.0,1.0,0,0,5.0,0.0
2,0.0,1,1,3,4,0,0,4,1.0,6,1,4.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0,1.0,2000.0,0.0,0.0,8000.0,0,0,2,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0,0,0.0,6.0
2,0.0,1,0,2,7,0,0,4,1.0,5,1,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0,1.0,5000.0,0.0,0.0,10000.0,0,0,1,1.0,1.0,0.0,0.0,4.0,11.0,4.0,1,1,5.0,0.0
2,0.0,1,2,5,12,0,0,6,1.0,8,1,4.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,1,1.0,16000.0,2.0,0.0,16000.0,1,0,5,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0,0,0.0,1.0
2,0.0,1,1,3,4,0,0,6,1.0,6,0,2.0,96.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0,1.0,1300.0,0.0,0.0,4000.0,1,0,2,2.0,2.0,0.0,0.0,5.0,7.0,0.0,0,0,5.0,4.0
2,2.0,2,2,3,13,0,0,3,1.0,5,0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1,1.0,2200.0,0.0,0.0,2000.0,1,0,2,1.0,1.0,0.0,0.0,3.0,6.0,1.0,0,0,0.0,1.0
2,2.0,1,1,1,3,2,0,5,1.0,4,2,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0,1.0,3000.0,1.0,1.0,,0,0,3,2.0,2.0,0.0,0.0,1.0,0.0,4.0,0,0,5.0,4.0
2,0.0,1,1,2,3,1,0,4,1.0,6,1,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1000.0,0.0,0.0,4000.0,1,0,1,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0,0,8.0,0.0
2,0.0,1,0,1,4,1,0,4,1.0,3,1,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1500.0,0.0,0.0,1200.0,1,0,1,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0,0,8.0,1.0
2,0.0,1,1,1,3,1,0,5,1.0,4,1,7.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1000.0,0.0,0.0,1000.0,1,0,1,2.0,2.0,0.0,0.0,3.0,6.0,0.0,0,0,8.0,4.0
2,0.0,1,0,0,1,1,1,5,1.0,7,1,5.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0,1.0,6000.0,0.0,0.0,4000.0,1,0,1,1.0,1.0,0.0,0.0,4.0,1.0,4.0,0,0,5.0,6.0
2,0.0,1,0,0,2,0,0,4,1.0,5,1,4.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0,1.0,600.0,0.0,0.0,1500.0,1,0,0,1.0,1.0,0.0,0.0,4.0,9.0,0.0,0,0,1.0,0.0
2,0.0,1,0,4,12,0,0,4,1.0,9,1,5.0,1.0,1.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,1,1.0,3000.0,0.0,0.0,4000.0,0,0,2,3.0,2.0,0.0,1.0,3.0,6.0,3.0,0,0,2.0,3.0
2,0.0,1,0,2,5,1,0,4,1.0,3,1,4.0,1.0,1.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,0,1.0,1500.0,0.0,0.0,1500.0,1,0,1,1.0,1.0,0.0,0.0,5.0,6.0,4.0,0,0,0.0,4.0
2,0.0,1,1,1,4,1,0,8,3.0,6,1,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1,1.0,2000.0,0.0,0.0,1500.0,1,0,2,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0,0,0.0,1.0
2,0.0,1,0,3,8,0,0,4,1.0,5,1,3.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0,1.0,3000.0,1.0,0.0,6000.0,1,0,2,1.0,1.0,0.0,0.0,0.0,11.0,2.0,0,0,2.0,0.0
2,2.0,2,0,1,4,0,0,3,1.0,6,0,5.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,3.0,0,1.0,999998.0,,1.0,,0,0,0,2.0,1.0,0.0,1.0,4.0,2.0,1.0,0,0,0.0,1.0
2,0.0,1,1,2,5,0,0,4,1.0,6,3,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0,1.0,9000.0,1.0,0.0,17000.0,1,0,1,1.0,1.0,0.0,0.0,0.0,11.0,4.0,1,0,2.0,0.0
2,0.0,1,0,3,8,0,0,2,1.0,8,1,4.0,1.0,1.0,4.0,2.0,1.0,0.0,2.0,0.0,2.0,1,1.0,6000.0,1.0,0.0,12000.0,1,0,2,1.0,1.0,0.0,0.0,5.0,9.0,1.0,0,0,4.0,1.0
2,0.0,1,1,3,7,0,0,4,1.0,7,1,5.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,1,1.0,2000.0,0.0,0.0,6000.0,0,0,2,1.0,1.0,0.0,0.0,4.0,4.0,4.0,1,0,0.0,4.0
2,0.0,2,1,2,11,0,0,3,1.0,7,1,4.0,1.0,1.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,1,1.0,1200.0,0.0,0.0,3000.0,1,0,2,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0,1,0.0,1.0
2,0.0,2,1,2,8,0,0,4,1.0,6,1,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1,1.0,3000.0,0.0,0.0,8000.0,1,0,0,2.0,2.0,0.0,0.0,4.0,5.0,4.0,0,1,8.0,4.0
2,0.0,1,1,4,8,0,0,5,1.0,3,0,6.0,1.0,1.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,0,1.0,3000.0,0.0,0.0,3000.0,1,1,0,1.0,1.0,0.0,0.0,5.0,7.0,2.0,0,0,2.0,2.0
2,0.0,1,0,1,7,0,0,3,1.0,8,1,3.0,1.0,1.0,4.0,3.0,1.0,0.0,2.0,0.0,3.0,0,1.0,8000.0,2.0,0.0,8000.0,1,0,3,2.0,1.0,0.0,1.0,1.0,3.0,2.0,1,1,2.0,6.0
2,0.0,2,1,1,4,0,1,6,1.0,7,0,4.0,1.0,2.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,0,1.0,1500.0,0.0,0.0,5000.0,0,0,1,2.0,2.0,0.0,0.0,4.0,11.0,1.0,0,0,5.0,0.0
2,4.0,2,1,3,11,0,0,4,1.0,7,2,2.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,,1,1.0,,,,,0,0,3,1.0,1.0,0.0,0.0,2.0,5.0,1.0,0,0,0.0,0.0
2,0.0,1,1,2,4,0,0,4,1.0,7,2,3.0,96.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0,1.0,2000.0,0.0,0.0,2000.0,1,0,1,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0,0,5.0,9.0
2,0.0,2,2,3,12,0,0,3,1.0,8,1,6.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,1,1.0,8000.0,2.0,0.0,8000.0,1,0,2,4.0,4.0,0.0,0.0,5.0,3.0,2.0,0,0,3.0,6.0
2,0.0,1,2,2,6,0,0,6,1.0,5,3,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0,1.0,1200.0,0.0,0.0,4800.0,1,0,0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,0,0,8.0,1.0
2,0.0,1,0,4,6,0,0,4,1.0,5,1,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0,1.0,3000.0,1.0,0.0,6000.0,0,0,3,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0,0,0.0,0.0
2,0.0,1,0,1,4,0,0,4,1.0,5,1,3.0,1.0,2.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,0,1.0,2500.0,0.0,0.0,1000.0,1,0,2,1.0,1.0,0.0,0.0,4.0,8.0,1.0,0,0,0.0,1.0
2,0.0,2,1,4,8,0,0,4,1.0,7,1,3.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0,1.0,1500.0,0.0,0.0,1200.0,1,1,1,1.0,1.0,0.0,0.0,2.0,5.0,4.0,0,0,5.0,4.0
2,0.0,1,1,2,7,0,0,5,1.0,7,0,5.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,3.0,1,1.0,5000.0,1.0,0.0,8000.0,1,0,2,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0,0,0.0,1.0
2,0.0,1,1,2,11,0,1,4,1.0,8,1,4.0,1.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,0,1.0,3000.0,0.0,0.0,3000.0,1,0,3,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1,0,0.0,1.0
2,0.0,1,1,2,8,0,1,4,1.0,8,1,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0,1.0,1500.0,0.0,0.0,1000.0,0,0,1,1.0,1.0,0.0,0.0,5.0,4.0,1.0,0,0,0.0,1.0
2,0.0,2,1,3,6,0,0,3,1.0,6,1,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0,1.0,1600.0,0.0,0.0,6000.0,1,0,0,1.0,1.0,0.0,0.0,5.0,7.0,1.0,0,1,5.0,1.0
2,2.0,1,0,2,11,0,0,2,1.0,9,0,2.0,1.0,1.0,4.0,3.0,1.0,0.0,2.0,0.0,3.0,1,1.0,6000.0,2.0,0.0,4000.0,0,0,2,1.0,1.0,0.0,0.0,1.0,10.0,2.0,0,0,2.0,2.0
